,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
19,0.8481956322987875,0.09034868243088974,0.3657793203989665,0.018818833164416945,0.1,auto,linear,-1,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
20,0.011211315790812174,0.005807945607616864,0.0018126964569091797,5.864903206452102e-05,0.1,auto,poly,5,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 5}",0.7030320204023803,0.5228109946160385,0.6744120147350524,0.6334183432511571,0.07907913909566572,61
21,0.00964975357055664,0.0021849562710879195,0.004082282384236653,0.0022598255407522134,0.1,auto,poly,10,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 10}",0.5216775290450553,0.34995749504108814,0.3247378860867101,0.3987909700576178,0.08750175980623719,138
22,0.019877115885416668,0.0025557771710913745,0.0053119659423828125,0.0008697290820369213,0.1,auto,poly,25,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': 25}",0.3746103712099745,0.5219608954378011,0.5111929725134599,0.4692547463870785,0.06706790268339718,109
23,0.9165453116099039,0.06465234922421667,0.386214017868042,0.01756329352447873,0.1,auto,poly,-1,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'poly', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
24,0.0060380299886067705,0.0012807989026977099,0.005860964457194011,0.0016834040154256045,0.1,auto,rbf,5,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 5}",0.44885236610937945,0.48767356191555683,0.5559648625672995,0.4974969301974119,0.044276748206876416,97
25,0.01513830820719401,0.002137299327142766,0.011692285537719727,0.0010489266686463526,0.1,auto,rbf,10,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 10}",0.4465854349674129,0.6353074525361292,0.5545480306035704,0.5454803060357042,0.07731178306239712,82
26,0.024281899134318035,0.0034049174696338014,0.028444766998291016,0.0012734707876991568,0.1,auto,rbf,25,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': 25}",0.44630206857466703,0.4253329555114763,0.4735052422782658,0.4483800887881364,0.019721070442399763,124
27,1.1666702429453533,0.01876546006975091,1.4494659900665283,0.03894766455829041,0.1,auto,rbf,-1,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
28,0.011019388834635416,0.0009516617148298214,0.0043335755666097,0.0011989089073531358,0.1,auto,sigmoid,5,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 5}",0.49419098894871066,0.6421082459620289,0.4222159251912723,0.5195050533673372,0.09153782306249189,87
29,0.014043410619099935,0.001662214908167569,0.005955934524536133,0.0031862974004229147,0.1,auto,sigmoid,10,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 10}",0.33607254179654295,0.4531028620005667,0.49419098894871066,0.4277887975819401,0.06698737306635232,130
30,0.02557229995727539,0.002205328356683291,0.011433680852254232,0.0036224785406883462,0.1,auto,sigmoid,25,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': 25}",0.33918957211674694,0.506375743836781,0.41683196372910175,0.4207990932275432,0.06831109031942632,133
31,1.92397936185201,0.05372297775285569,0.6072422663370768,0.025446077687368104,0.1,auto,sigmoid,-1,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'sigmoid', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
32,0.010240634282430014,0.0026423184199285354,0.0039049784342447915,0.0028137607200363233,1,scale,linear,5,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 5}",0.29583451402663646,0.5131765372626806,0.287050155851516,0.365353735713611,0.10458800673913783,146
33,0.010650555292765299,0.0034229413907035417,0.006101767222086589,0.0026957943954809935,1,scale,linear,10,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 10}",0.24737886086710117,0.5542646642108245,0.287050155851516,0.36289789364314723,0.13628250944162926,149
34,0.017114718755086262,0.004282102579718982,0.0077419281005859375,0.001608881971701858,1,scale,linear,25,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': 25}",0.23802776990648908,0.36384244828563334,0.27769906489090396,0.29318976102767547,0.05251859717606845,155
35,0.9055884679158529,0.04608001472584805,0.37961546579996747,0.021854988573195365,1,scale,linear,-1,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1}",0.7619722300935109,0.7619722300935109,0.7619722300935109,0.7619722300935109,0.0,2
36,0.01119844118754069,0.004881472955390887,0.0019191900889078777,2.4043134281384813e-05,1,scale,poly,5,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 5}",0.7030320204023803,0.5860017001983565,0.6744120147350524,0.6544819117785964,0.04981251994331872,48
37,0.008448918660481771,0.0026961241667891175,0.004267374674479167,0.0023276130786802933,1,scale,poly,10,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 10}",0.5279115896854633,0.457353357891754,0.3247378860867101,0.4366676112213091,0.08422514883728362,128
38,0.015731096267700195,0.0025169431250761922,0.00813587506612142,0.002263598862458134,1,scale,poly,25,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 25}",0.28449985831680363,0.6293567582884669,0.5559648625672995,0.48994049305752335,0.14832617973324655,102
39,3.15586527188619,0.06897801068872202,0.46780602137247723,0.016067555714056814,1,scale,poly,-1,"{'C': 1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': -1}",0.7608387645225276,0.7614054973080193,0.761688863700765,0.7613110418437706,0.00035341998552695014,23
40,0.01176293690999349,0.005473911912775633,0.004395008087158203,0.0010974731350054238,1,scale,rbf,5,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 5}",0.42788325304618874,0.582034570699915,0.6763955794842732,0.5621044677434589,0.1024288398541754,79
41,0.012577056884765625,0.0013074765319699099,0.0075829823811848955,0.001761320598320851,1,scale,rbf,10,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 10}",0.7007650892604137,0.5922357608387645,0.6690280532728818,0.6540096344573534,0.045561814857784246,49
42,0.021188974380493164,0.0029248729783430518,0.02307740847269694,0.0025794425552029677,1,scale,rbf,25,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': 25}",0.5879852649475772,0.5950694247662227,0.6256729951827713,0.6029092282988571,0.016354166485290953,66
43,1.8195476531982422,0.05129858789997614,1.8313010533650715,0.148101076389086,1,scale,rbf,-1,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1}",0.7611221309152735,0.7619722300935109,0.7622555964862567,0.7617833191650137,0.0004816302553690993,22
44,0.011723677317301432,0.004529392577244036,0.002084652582804362,5.42304300303692e-05,1,scale,sigmoid,5,"{'C': 1, 'gamma': 'scale', 'kernel': 'sigmoid', 'max_iter': 5}",0.29158401813544915,0.250779257580051,0.2847832247095494,0.27571550014168317,0.01784983366168731,160
