,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
743,0.024448553721110027,0.003469246215456776,0.01035761833190918,0.0030263325413341703,0.0001940995886899194,{'ccp_alpha': 0.0001940995886899194},0.7636724284499858,0.7639557948427317,0.7628223292717484,0.7634835175214887,0.0004816302553690993,121
744,0.02944604555765788,0.007970358801016202,0.0063745975494384766,0.0010630253411208989,0.000194343436634565,{'ccp_alpha': 0.000194343436634565},0.7619722300935109,0.7631056956644942,0.7614054973080193,0.7621611410220082,0.0007068399710538904,1325
745,0.0368355909983317,0.006414797920813726,0.00707705815633138,0.0018423349552223244,0.00019471772250940366,{'ccp_alpha': 0.00019471772250940366},0.7631056956644942,0.7631056956644942,0.7636724284499858,0.7632946065929914,0.00026716039716127474,244
746,0.03340554237365723,0.00417835191328506,0.009334643681844076,0.0033790711493727325,0.000195603544444899,{'ccp_alpha': 0.000195603544444899},0.76338906205724,0.7639557948427317,0.7611221309152735,0.7628223292717484,0.001224282742685904,816
747,0.02749323844909668,0.0017556293728724665,0.009300549825032553,0.00099098934709417,0.00019560354444489905,{'ccp_alpha': 0.00019560354444489905},0.7628223292717484,0.7628223292717484,0.76338906205724,0.7630112402002456,0.00026716039716122243,579
748,0.031181971232096355,0.004271795807580226,0.006362756093343099,0.0021924279627517046,0.00019560354444489905,{'ccp_alpha': 0.00019560354444489905},0.7619722300935109,0.76338906205724,0.7631056956644942,0.7628223292717484,0.0006121413713429521,816
749,0.03771360715230306,0.003450455611069468,0.009267727533976236,0.00302128820076522,0.00019560354444489905,{'ccp_alpha': 0.00019560354444489905},0.7628223292717484,0.7628223292717484,0.7636724284499858,0.7631056956644943,0.00040074059574185983,459
750,0.02616604169209798,0.005262838272778109,0.004714250564575195,8.455247482421006e-05,0.0001961545427168989,{'ccp_alpha': 0.0001961545427168989},0.7639557948427317,0.761688863700765,0.7636724284499858,0.7631056956644943,0.001008508383114349,459
751,0.027929067611694336,0.0016924037107558482,0.01379831631978353,0.0020458483019071333,0.0001964276333213544,{'ccp_alpha': 0.0001964276333213544},0.7642391612354775,0.7619722300935109,0.7631056956644942,0.763105695664494,0.0009254707633071706,537
752,0.02750531832377116,0.004573872335238708,0.011792659759521484,0.0064942046885899714,0.0001964276333213544,{'ccp_alpha': 0.0001964276333213544},0.76338906205724,0.76338906205724,0.7628223292717484,0.7632001511287427,0.00026716039716122243,356
753,0.02653193473815918,0.003086905000752029,0.004645744959513347,8.609284290567893e-05,0.00019642763332135445,{'ccp_alpha': 0.00019642763332135445},0.7642391612354775,0.76338906205724,0.7622555964862567,0.7632946065929914,0.0008125366267160492,244
754,0.033672173817952476,0.0037860148209054034,0.006369988123575847,0.0022029863062125454,0.00019673370230038862,{'ccp_alpha': 0.00019673370230038862},0.7642391612354775,0.76338906205724,0.761688863700765,0.7631056956644943,0.0010602599565809198,459
755,0.03191018104553223,0.003574962962036313,0.004919290542602539,0.00027509626526319965,0.00019793469897820564,{'ccp_alpha': 0.00019793469897820564},0.7628223292717484,0.7645225276282233,0.7631056956644942,0.7634835175214887,0.0007437430692369457,121
756,0.028269052505493164,0.0006950804350221402,0.0057220458984375,0.001584157389098117,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7619722300935109,0.76338906205724,0.7628223292717484,0.7627278738074997,0.0005822625864710516,923
757,0.03163003921508789,0.004660385844719584,0.007161696751912435,0.0021695023494132776,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7628223292717484,0.76338906205724,0.7625389628790026,0.7629167847359969,0.0003534199855269403,768
758,0.025467475255330402,0.001945321559262991,0.007102012634277344,0.0017597068633949658,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7628223292717484,0.76338906205724,0.7625389628790026,0.7629167847359969,0.0003534199855269403,768
759,0.03861570358276367,0.0020354003228581093,0.0054857730865478516,0.0011360801320107014,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7622555964862567,0.76338906205724,0.7619722300935109,0.7625389628790026,0.000612141371342952,1118
760,0.024512608846028645,0.0011955481575014098,0.006003856658935547,0.0008660266880839589,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7636724284499858,0.76338906205724,0.7625389628790026,0.7632001511287427,0.0004816302553690993,356
761,0.026597897211710613,0.003778266568597142,0.006858666737874349,0.001627229530088805,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7636724284499858,0.7619722300935109,0.7625389628790026,0.7627278738074997,0.00070683997105393,923
762,0.037358363469441734,0.007762681629914294,0.007142861684163411,0.0033564799487974077,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.76338906205724,0.76338906205724,0.761688863700765,0.7628223292717484,0.000801481191483772,816
763,0.030996958414713543,0.010012089424053943,0.005440632502237956,0.0010234156380287463,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7631056956644942,0.7631056956644942,0.7636724284499858,0.7632946065929914,0.00026716039716127474,244
764,0.032357374827067055,0.0077440144380715,0.00843660036722819,0.0028219102720689103,0.0001983437678388471,{'ccp_alpha': 0.0001983437678388471},0.7642391612354775,0.7636724284499858,0.7625389628790026,0.7634835175214887,0.00070683997105393,121
765,0.03086543083190918,0.0037430696463393105,0.004768689473470052,0.00022439991903720966,0.00019834376783884721,{'ccp_alpha': 0.00019834376783884721},0.7622555964862567,0.7631056956644942,0.7628223292717484,0.7627278738074997,0.0003534199855269502,923
766,0.03572185834248861,0.006919489208084077,0.008179108301798502,0.00422212248892215,0.0001986477267439782,{'ccp_alpha': 0.0001986477267439782},0.7636724284499858,0.7628223292717484,0.7631056956644942,0.7632001511287427,0.0003534199855269502,356
767,0.03446237246195475,0.008183413129282389,0.006646315256754558,0.0027789932284055644,0.0001986528244402625,{'ccp_alpha': 0.0001986528244402625},0.7639557948427317,0.7631056956644942,0.7636724284499858,0.7635779729857372,0.0003534199855269897,92
768,0.026788949966430664,0.003346052793185312,0.008197625478108725,0.002046524258455627,0.00019940363141512582,{'ccp_alpha': 0.00019940363141512582},0.7631056956644942,0.7639557948427317,0.7619722300935109,0.7630112402002456,0.0008125366267160492,579
769,0.04271999994913737,0.0077973473805831766,0.013478279113769531,0.006613722242313732,0.00020062874935416973,{'ccp_alpha': 0.00020062874935416973},0.7625389628790026,0.76338906205724,0.7619722300935109,0.7626334183432512,0.0005822625864710456,1040
770,0.029088179270426433,0.0003030490740025816,0.01030437151590983,0.000929045636361239,0.00020069730469946404,{'ccp_alpha': 0.00020069730469946404},0.7636724284499858,0.7619722300935109,0.7611221309152735,0.7622555964862568,0.00106025995658088,1282
771,0.027475277582804363,0.007204086181053391,0.0047299861907958984,5.8618978753777725e-05,0.0002014103384570892,{'ccp_alpha': 0.0002014103384570892},0.7614054973080193,0.7628223292717484,0.7636724284499858,0.7626334183432512,0.0009350613900643719,1040
772,0.032674709955851235,0.005390565395601216,0.010705788930257162,0.0027752920597450994,0.0002021673760591942,{'ccp_alpha': 0.0002021673760591942},0.7636724284499858,0.7636724284499858,0.7622555964862567,0.7632001511287427,0.0006679009929031346,356
773,0.039316654205322266,0.008342297258597737,0.005080699920654297,0.0007178832377774954,0.00020227310026869313,{'ccp_alpha': 0.00020227310026869313},0.7628223292717484,0.76338906205724,0.7625389628790026,0.7629167847359969,0.0003534199855269403,768
774,0.030999263127644856,0.004156500107345676,0.007428169250488281,0.0030342431368278453,0.00020229616039258444,{'ccp_alpha': 0.00020229616039258444},0.7631056956644942,0.7636724284499858,0.7619722300935109,0.7629167847359969,0.00070683997105393,768
775,0.024289925893147785,0.0020580635556747234,0.006085554758707683,0.0018479455851572997,0.00020229616039258444,{'ccp_alpha': 0.00020229616039258444},0.7631056956644942,0.7628223292717484,0.7619722300935109,0.7626334183432512,0.0004816302553691138,1040
776,0.034874280293782554,0.002530214219889763,0.007572015126546224,0.00401345168416891,0.00020229616039258444,{'ccp_alpha': 0.00020229616039258444},0.7622555964862567,0.7631056956644942,0.7636724284499858,0.7630112402002456,0.0005822625864710456,579
777,0.02941139539082845,0.0005473966081121453,0.007045666376749675,0.00157855150142871,0.00020229616039258444,{'ccp_alpha': 0.00020229616039258444},0.76338906205724,0.7628223292717484,0.7608387645225276,0.7623500519505053,0.0010934010487192063,1255
778,0.026247501373291016,0.003096230683873585,0.006557544072469075,0.0013442471429122441,0.00020229616039258455,{'ccp_alpha': 0.00020229616039258455},0.7625389628790026,0.7597052989515444,0.7645225276282233,0.7622555964862568,0.0019768064169695013,1282
779,0.036905924479166664,0.004262321937457348,0.0069561004638671875,0.0017975966223499416,0.00020229616039258455,{'ccp_alpha': 0.00020229616039258455},0.7636724284499858,0.7619722300935109,0.7628223292717484,0.7628223292717484,0.0006941030724803665,816
780,0.032332976659139,0.002536543172487386,0.0048376719156901045,0.00015586866726648594,0.00020229616039258455,{'ccp_alpha': 0.00020229616039258455},0.761688863700765,0.76338906205724,0.7622555964862567,0.7624445074147538,0.00070683997105393,1242
781,0.0356751283009847,0.006321535627703837,0.008143901824951172,0.004937580578024711,0.00020229616039258455,{'ccp_alpha': 0.00020229616039258455},0.76338906205724,0.76338906205724,0.7614054973080193,0.7627278738074997,0.0009350613900643571,923
782,0.0360569953918457,0.008275104536822163,0.00623631477355957,0.0011090929061940615,0.00020229616039258455,{'ccp_alpha': 0.00020229616039258455},0.7622555964862567,0.7631056956644942,0.7622555964862567,0.7625389628790025,0.00040074059574185983,1154
783,0.030680020650227863,0.0036638508256261514,0.004682302474975586,3.348288820256445e-05,0.00020229616039258455,{'ccp_alpha': 0.00020229616039258455},0.7611221309152735,0.76338906205724,0.76338906205724,0.7626334183432512,0.0010686415886449945,1040
