,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
781,0.02256321907043457,0.003517557243390009,0.1500037670135498,0.017963211328489995,kd_tree,50,5,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}",0.6605288007554296,0.6614730878186968,0.6688710439300898,0.6650921114785073,0.6717052432687766,0.6655340574502999,0.0042651705322248835,1121
782,0.02573428153991699,0.006276394278139778,0.19381303787231446,0.030880460339690035,kd_tree,50,5,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.7101038715769594,0.7124645892351275,0.7061880018894662,0.7175247992442135,0.7170524326877658,0.7126667389267064,0.004275938422434194,655
783,0.02522616386413574,0.0056570020318926165,0.1192807674407959,0.020501363464947193,kd_tree,50,5,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}",0.6543909348441926,0.6605288007554296,0.6613131790269249,0.6617855455833727,0.67312234293812,0.6622281606296079,0.006066732886439711,1175
784,0.02670135498046875,0.010152581557692225,0.7005403995513916,0.03448528775885159,kd_tree,50,5,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 3, 'weights': 'uniform'}",0.7129367327667611,0.7138810198300283,0.7066603684459141,0.7208313651393481,0.7189418989135569,0.7146502770191216,0.004979769038234324,598
785,0.02247343063354492,0.003803099321383283,0.6276169776916504,0.05468061883732348,kd_tree,50,5,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 3, 'weights': 'distance'}",0.657695939565628,0.6657223796033994,0.6603684459140293,0.6655644780349551,0.6745394426074633,0.664778137145095,0.005768811133201341,1156
786,0.023534584045410156,0.005455270125282531,0.6298205852508545,0.021386506427917912,kd_tree,50,5,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 5, 'weights': 'uniform'}",0.714353163361662,0.71671388101983,0.7076051015588096,0.7203589985829003,0.723665564478035,0.7165393418002474,0.005477286123381083,552
787,0.02244267463684082,0.0028522181990739124,0.6088110923767089,0.07427230057505713,kd_tree,50,5,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 5, 'weights': 'distance'}",0.6591123701605288,0.666194523135033,0.6603684459140293,0.6665092111478508,0.675484175720359,0.6655337452155602,0.005801958340879877,1123
788,0.026351547241210936,0.002875854630594547,0.6288201332092285,0.055984383808660776,kd_tree,50,5,10,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 10, 'weights': 'uniform'}",0.7138810198300283,0.7157695939565628,0.7057156353330184,0.7208313651393481,0.7231931979215872,0.7158781624361089,0.006088042115458883,576
789,0.026528167724609374,0.006286201426513665,0.5896487712860108,0.0392761363937745,kd_tree,50,5,10,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 10, 'weights': 'distance'}",0.660056657223796,0.6680830972615676,0.6622579121398205,0.6665092111478508,0.6764289088332546,0.6666671573212579,0.005665011563956411,1095
790,0.027831888198852538,0.004313920190591325,0.666493272781372,0.03664398173956531,kd_tree,50,5,100,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 100, 'weights': 'uniform'}",0.7148253068932956,0.7148253068932956,0.7024090694378838,0.7194142654700048,0.7184695323571091,0.7139886962103178,0.006082800102332247,601
791,0.025310182571411134,0.005431408710920398,0.6188208103179932,0.041937908015736096,kd_tree,50,5,100,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 5, 'p': 100, 'weights': 'distance'}",0.6595845136921624,0.666194523135033,0.6589513462446859,0.6669815777042986,0.67312234293812,0.6649668607428599,0.005238973251944759,1153
792,0.024211549758911134,0.003629127114866405,0.24450087547302246,0.01701041281704532,kd_tree,50,10,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}",0.7521246458923513,0.7516525023607177,0.7524799244213509,0.7534246575342466,0.7501180916391119,0.7519599643695557,0.0010890208967817396,400
793,0.02622823715209961,0.00321360310025321,0.18624448776245117,0.01293029019752621,kd_tree,50,10,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}",0.682247403210576,0.6879131255901794,0.6905999055266887,0.6806802078412848,0.6920170051960322,0.6866915294729523,0.004494766693020982,970
794,0.029091835021972656,0.004186969441379076,0.22455258369445802,0.026377072173296205,kd_tree,50,10,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}",0.7540132200188857,0.7554296506137866,0.7477562588568729,0.7529522909777988,0.7534246575342466,0.7527152156003181,0.002615482268666691,346
795,0.026266098022460938,0.005450944324218227,0.1680570125579834,0.05588154764838743,kd_tree,50,10,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}",0.6827195467422096,0.6841359773371105,0.6858762399622107,0.6787907416154936,0.6901275389702409,0.6843300089254531,0.003723356122408075,1072
796,0.02523651123046875,0.004901797656087222,0.8088870525360108,0.026989027934576432,kd_tree,50,10,3,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 3, 'weights': 'uniform'}",0.7549575070821529,0.7544853635505193,0.7472838923004251,0.7524799244213509,0.7543693906471421,0.7527152156003181,0.0028443707447344444,346
797,0.023627519607543945,0.0040998906636460445,0.7295109748840332,0.049659537538244536,kd_tree,50,10,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 3, 'weights': 'distance'}",0.6846081208687441,0.6850802644003777,0.6910722720831365,0.6787907416154936,0.6910722720831365,0.6861247342101777,0.004607271266131452,1029
798,0.021266078948974608,0.0023708050208912997,0.7977401733398437,0.029484675110468348,kd_tree,50,10,5,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 5, 'weights': 'uniform'}",0.7559017941454202,0.7540132200188857,0.7463391591875296,0.7538970240906944,0.75484175720359,0.752998590929224,0.0034061866151753107,334
799,0.024074459075927736,0.006614458468721249,0.7374059677124023,0.026668071821173443,kd_tree,50,10,5,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 5, 'weights': 'distance'}",0.6869688385269122,0.6864966949952785,0.6948512045347189,0.6797354747283892,0.6905999055266887,0.6877304236623976,0.004999215002401438,913
800,0.026000499725341797,0.006008368677301956,0.7770763874053955,0.02534824647562481,kd_tree,50,10,10,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 10, 'p': 10, 'weights': 'uniform'}",0.7549575070821529,0.7544853635505193,0.7453944260746339,0.7520075578649031,0.7534246575342466,0.7520539024212911,0.0034805937958576343,399
