,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2969,0.08826001485188802,0.006796411052535039,0.01084597905476888,0.003747655509166559,log_loss,3,10,0.75,10,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': 0.75, 'n_estimators': 10}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2970,0.3107264041900635,0.014179347694343519,0.02477566401163737,0.006454536015267481,log_loss,3,10,0.75,50,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': 0.75, 'n_estimators': 50}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2971,0.6038900216420492,0.03263187076913553,0.027672290802001953,0.0028011923150970197,log_loss,3,10,0.75,100,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': 0.75, 'n_estimators': 100}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2972,1.4799883365631104,0.01368192274948232,0.06512212753295898,0.006062402942969375,log_loss,3,10,0.75,250,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': 0.75, 'n_estimators': 250}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2973,3.207708994547526,0.24007083561468648,0.15165241559346518,0.0129466695572105,log_loss,3,10,0.75,500,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': 0.75, 'n_estimators': 500}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2974,6.206025838851929,0.03150870190030523,0.24743501345316568,0.026369041356254175,log_loss,3,10,0.75,1000,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': 0.75, 'n_estimators': 1000}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2975,0.05691305796305338,0.006395319114925317,0.01702229181925456,0.0124571882966676,log_loss,3,10,,5,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': None, 'n_estimators': 5}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2976,0.09857932726542155,0.00572035210207695,0.012567917505900065,0.0024164433950574953,log_loss,3,10,,10,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': None, 'n_estimators': 10}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2977,0.3900504906972249,0.012310392120784587,0.022427161534627277,0.004005591792060434,log_loss,3,10,,50,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': None, 'n_estimators': 50}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
2978,0.7802886168162028,0.02659882726517842,0.030118703842163086,0.0018544086425070505,log_loss,3,10,,100,"{'criterion': 'log_loss', 'max_depth': 3, 'max_features': 10, 'max_samples': None, 'n_estimators': 100}",0.7597052989515444,0.7597052989515444,0.7597052989515444,0.7597052989515444,0.0,220
